"","MeanNullaggV1","SENullaggV1","SDNullaggV1","UpperNullaggV1","LowerNullaggV1","MeanNullsegV1","SENullsegV1","SDNullsegV1","UpperNullsegV1","LowerNullsegV1","MeanNullrandV1","SENullrandV1","SDNullrandV1","UpperNullrandV1","LowerNullrandV1","MeanNullaggV2","SENullaggV2","SDNullaggV2","UpperNullaggV2","LowerNullaggV2","MeanNullsegV2","SENullsegV2","SDNullsegV2","UpperNullsegV2","LowerNullsegV2","MeanNullrandV2","SENullrandV2","SDNullrandV2","UpperNullrandV2","LowerNullrandV2"
"1",0.13196028115278,0.00155714576323791,0.108822098400116,0.000963047619048002,0.298383904761905,0.116025228510971,0.00262621635838451,0.109327592224897,0.0036037641723356,0.293206209523809,0.128388305155229,0.000217954245535242,0.108875290557084,0.000963047619048002,0.30001659047619,0.0476269936191782,0.000482765694558542,0.0337383802838135,0.000497607275953799,0.117815844897959,0.0486510076197327,0.000884941982895301,0.0368395299723833,0.0021922136200717,0.120873258064516,0.049251857011564,7.09528387570011e-05,0.0354432689142977,0.000497607275953799,0.120873258064516
"2",0.126243334356585,0.00226650843107565,0.109287078780698,0.000963047619048002,0.293206209523809,0.116220444056466,0.00312069738462183,0.111431185097088,0.0046978064516129,0.295276943548387,0.126831954691825,0.000284312851908881,0.109305627996904,0.000976819548872198,0.297420857142857,0.0475413207625378,0.000722539771505872,0.0348396060866514,0.000497607275953799,0.117815844897959,0.0478662155053228,0.00101484787284953,0.0362373172490692,0.000865199546485201,0.120873258064516,0.0490341320394844,9.25114633221453e-05,0.0355665370997032,0.000497607275953799,0.120873258064516
"3",0.125130862787215,0.00266207024396292,0.107772755719785,0.000963047619048002,0.293206209523809,0.109379555948304,0.00327813099332939,0.107330634451239,0.0046978064516129,0.292723050691244,0.123702670707717,0.000396307025514459,0.109717655483764,0.001632685714285,0.295276943548387,0.0458304225396946,0.000826723453494333,0.0334695393569422,0.000497607275953799,0.117815844897959,0.0475628889790177,0.00111597288069892,0.0365385268494535,0.000497607275953799,0.120873258064516,0.0490697354028607,0.000129431129706486,0.0358330263753865,0.000558727272727301,0.120873258064516
