"","MeanNullagg","SENullagg","SSNullagg","LowerNullagg","UpperNullagg","MeanNullseg","SENullseg","SDNullseg","LowerNullseg","UpperNullseg","MeanNullrand","SENullrand","SDNullrand","LowerNullrand","UpperNullrand"
"1",2.11158798283262,0.0228369794069531,1.5959764839338,0,5,1.88,0.0385164629776222,1.60341403133789,0,4,2.21975348686344,0.0032159950001712,1.60649492839154,0,5
"2",2.06081438392385,0.0333725877273125,1.60916790516401,0,5,1.73071528751753,0.0441349416776877,1.5759326359456,0,4,2.13524079320113,0.0041785771063455,1.60647677963204,0,5
"3",1.88733624454148,0.0394795571564418,1.59831269629178,0,5,1.70621468926554,0.0477675457251101,1.5639768512263,0,4,2.02409583116046,0.00579273368083113,1.60371913033229,0,5
